YEAR,MONTH,DAY,Temperature at 2 Meters,Dew/Frost Point at 2 Meters,Temperature at 2 Meters Maximum,Temperature at 2 Meters Minimum,Specific Humidity at 2 Meters (g/kg),Relative Humidity at 2 Meters (%),Precipitation Corrected (mm/day),Wind Speed at 10 Meters
2016,7,21,36.64,20.26,42.48,30.26,15.44,40.56,0.02,1.77
2016,7,22,36.34,20.64,42.51,30.12,15.81,42.69,0.92,1.85
2016,7,23,32.14,23.13,34.97,28.1,18.31,59.62,20.4,3.65
2016,7,24,32.8,22.39,37.76,26.58,17.46,56.31,3.03,2.02
2016,7,25,33.81,21.9,39.44,27.87,16.97,52.12,1.21,2.05
2016,7,26,34.45,22.1,40.64,28.08,17.15,50.94,1.02,2.73
2016,7,27,31.22,24.63,35.24,27.55,19.96,69.19,26.87,4.64
2016,7,28,29.35,23.93,32.89,25.9,19.1,73.94,9.27,1.5
2016,7,29,31.76,23.58,36.26,27.4,18.74,63.25,2.25,1.64
2016,7,30,31.95,23.8,36.5,26.67,19.04,63.94,7.26,2.27
2016,7,31,32.43,23.35,37.52,26.88,18.55,61.12,0.8,1.77
2016,8,1,33.69,23.08,38.65,28.22,18.25,55.81,0.28,1.68
2016,8,2,31.71,23.24,36.54,27.6,18.43,62.44,10.94,3.15
2016,8,3,32.49,23.17,37.15,27.48,18.37,60,0.4,1.52
2016,8,4,34.48,23.01,39.22,29.17,18.19,53.5,0.34,0.92
2016,8,5,31.94,23.29,36.38,28.73,18.43,61.44,1.88,2.14
2016,8,6,30.41,24.06,34.58,26.76,19.29,69.69,12.51,3.96
2016,8,7,28.13,24.22,29.89,26.01,19.47,79.56,9.19,2.65
2016,8,8,30.46,24.9,34.62,26.44,20.32,73.56,4.88,2
2016,8,9,31.89,24.29,36.09,27.19,19.65,65.94,6.21,1.36
2016,8,10,30.89,25.02,34.26,27.44,20.51,72,15.02,2.27
2016,8,11,30.65,24.84,34.41,26.55,20.2,72.38,7.73,1.65
2016,8,12,31.72,24.11,36.28,27.55,19.35,65.62,6.45,1.06
2016,8,13,32.83,22.73,37.37,28.07,17.82,56.88,0.18,1.05
2016,8,14,33.23,22.44,38.31,27.57,17.58,55,0.15,1.38
2016,8,15,33.05,22.65,38.58,27.46,17.82,56.88,3.18,1.79
2016,8,16,33.15,21.83,38.9,27.1,17.03,54.38,2.25,1.62
2016,8,17,32.79,20.59,38.97,26.29,15.75,51.56,0.14,1.78
2016,8,18,32.51,21.43,37.15,27.52,16.48,54.12,4.91,0.8
2016,8,19,33.51,21.39,39.15,27.63,16.42,51.19,0,1.77
2016,8,20,33.01,21.59,38.48,27.76,16.66,53.31,0.05,1.78
2016,8,21,32.48,23.16,37.12,27.36,18.31,59.56,3.24,1
2016,8,22,32.69,22.48,38.05,27.37,17.52,57.25,0.51,1.8
2016,8,23,32.64,21.79,37.8,27.18,16.78,55.06,0.79,1.23
2016,8,24,31.88,22.14,37.19,27.44,17.15,58.25,2.43,2.34
2016,8,25,29.08,24.45,32.16,26.55,19.65,76.56,36.3,1.61
2016,8,26,31.15,24.01,35.96,25.84,19.17,67.69,6.3,1.09
2016,8,27,29.45,24.77,32.18,26.77,20.02,76.56,21.3,2.1
2016,8,28,28.55,24.3,31.26,26.08,19.47,78.56,4.96,0.95
2016,8,29,29.22,23.26,33.48,25.31,18.31,71.69,2.46,1.56
2016,8,30,29.5,22.86,34.1,24.17,17.88,69.44,2.02,1.47
2016,8,31,30.39,22.49,35,25.76,17.52,64.12,0.25,1.16
2016,9,1,30.14,22.65,34.33,26.06,17.7,65.38,5.45,1.05
2016,9,2,30.28,20.9,35.81,24.37,15.93,59.81,0.02,1.93
2016,9,3,30.42,19.02,36.83,23.9,14.16,53.12,0,2.42
2016,9,4,30.47,19.08,37.26,23.76,14.22,53.56,0,2.51
2016,9,5,30.94,19.54,37.89,23.91,14.59,53.69,0.12,2.2
2016,9,6,31.03,20.22,37.31,24.41,15.2,54.94,0.16,2.16
2016,9,7,30.92,20.16,36.93,24.83,15.2,54.94,0,2.2
2016,9,8,31.12,19.49,37.65,24.84,14.53,52.31,0,2.59
2016,9,9,31.17,18.5,38.39,24.78,13.61,49.31,0,3.06
2016,9,10,30.98,18.13,38.15,23.37,13.37,48.94,0.92,2.41
2016,9,11,31.31,19.11,37.84,24.58,14.22,49.88,1.17,2.85
2016,9,12,31.2,18.58,37.58,24.46,13.79,49.25,0.4,1.97
2016,9,13,31.31,18.63,37.51,24.73,13.79,49.31,0.04,1.59
2016,9,14,30.34,19.74,36.5,24.85,14.71,55.75,4.58,1.86
2016,9,15,30.69,18.34,36.76,24.49,13.49,50.19,0,1.26
2016,9,16,31.34,17.62,37.73,24.58,12.94,45.88,0,1.39
2016,9,17,31.93,17.67,38.48,25.29,13,44.81,0,1.42
2016,9,18,31.67,17.27,38.58,24.03,12.63,44.62,0,1.56
2016,9,19,31.69,17.72,38,24.77,13,45,0.01,1.62
2016,9,20,32.1,18.87,38.44,25.3,13.98,47.81,1.19,1.27
2016,9,21,31.62,18.08,38.4,25.29,13.31,47.06,0.06,2.09
2016,9,22,29.29,18.72,34.87,24.01,13.85,55.06,7.71,2.14
2016,9,23,29.37,18.47,35.48,23.2,13.61,54.31,1.8,1.69
2016,9,24,30.82,17.71,36.3,24.65,13,47.12,0.16,1.38
2016,9,25,30.52,16.97,36.4,24.57,12.39,45.88,0,1.34
2016,9,26,30.37,16.16,36.73,23.56,11.72,44.19,0.05,1.54
2016,9,27,29.96,16.13,36.73,23.17,11.72,45.19,0,1.7
2016,9,28,30.27,16.75,36.69,23.64,12.21,46.25,0,1.38
2016,9,29,30.09,16.39,36.71,23.33,11.9,45.62,0,1.65
2016,9,30,30.65,16.37,37.65,24.08,11.9,44,0,1.39
2016,10,1,30.4,17.49,37.18,24.3,12.76,47.44,0,1.66
2016,10,2,31.52,16.82,38.49,24.87,12.21,43.81,0.01,1.69
2016,10,3,31.57,15.35,37.96,24.93,11.17,39.19,0,1.55
2016,10,4,30.51,15.33,37.58,23.49,11.17,41.88,0,2.02
2016,10,5,30.22,16.27,37.65,23.47,11.84,45.62,0,2.21
2016,10,6,29.49,16.19,36.17,23.94,11.78,46.69,0.33,1.36
2016,10,7,29.85,15.33,36.55,23.71,11.11,43.19,0,1.46
2016,10,8,29.8,12.96,36.98,23.58,9.52,37.62,0,1.3
2016,10,9,29.16,11.77,36.7,22.83,8.85,36.06,0,1.48
2016,10,10,28.32,11.13,35.77,22.09,8.48,36.12,0,1.78
2016,10,11,28.06,8,36.33,20.7,6.9,30.75,0,2.05
2016,10,12,28.06,4.09,36.23,21.5,5.31,23.5,0,1.77
2016,10,13,27.38,1.47,36.17,19.51,4.39,20.25,0,1.84
2016,10,14,27.17,3.26,35.55,20.05,4.94,23.19,0,1.57
2016,10,15,27.65,2.47,35.91,20.98,4.7,21.12,0,1.82
2016,10,16,27.8,4.18,35.34,20.55,5.31,22.81,0,1.1
2016,10,17,27.65,4.48,34.98,20.33,5.37,24.75,0,1.26
2016,10,18,27.37,3.1,35.4,20.22,4.88,22.62,0,1.2
2016,10,19,26.73,3.89,34.44,19.05,5.19,24.69,0,1.34
2016,10,20,27.58,5.93,34.81,20.07,5.92,26.38,0,0.81
2016,10,21,27.37,5.32,34.59,20.67,5.68,26,0,0.84
2016,10,22,26.53,5.57,33.91,20.44,5.8,27.62,0,1.45
2016,10,23,25.33,3.9,33.89,18.88,5.19,27,0,2.65
2016,10,24,25.93,1.01,33.77,20.33,4.21,21,0,1.41
2016,10,25,25.17,2.11,33.69,16.62,4.58,24.25,0,1.74
2016,10,26,26.13,2.12,33.51,19.53,4.52,22.12,0,1.27
2016,10,27,24.55,1.83,33.47,17.27,4.46,24.56,0,2.57
2016,10,28,24.27,0.4,33.9,17.18,4.03,22.5,0,2.38
2016,10,29,23.83,-2.42,32.69,14.76,3.23,18.88,0,2
2016,10,30,20.6,-0.15,28.65,15.99,3.85,26.12,0,1.95
2016,10,31,21.97,0.33,30.37,15.26,3.97,25.25,0,1.46
2016,11,1,23.11,1.32,30.19,15.78,4.27,24.88,0,0.97
2016,11,2,21.91,2.38,30.1,15.15,4.58,28.81,0,1.6
2016,11,3,22.06,4.51,30.08,15.26,5.31,33.44,0,1.31
2016,11,4,22.6,4.29,30.63,16.55,5.25,31.69,0,1.58
2016,11,5,22.37,4.19,30.54,16.84,5.25,31.94,0,1.73
2016,11,6,21.94,1.79,28.9,16.62,4.39,27.25,0,1.13
2016,11,7,20.69,0.58,30.53,13.23,4.03,28.19,0,3
2016,11,8,20.99,-2.35,32.45,12.4,3.3,23.38,0,3.27
2016,11,9,22.05,-4.84,31.64,15.27,2.69,17.44,0,2.09
2016,11,10,23.17,-6.06,31.73,16.97,2.44,14.19,0,1.12
2016,11,11,20.94,-3.27,30.17,13.72,3.05,20.25,0,2.41
2016,11,12,20.45,-0.1,29.36,13.62,3.85,26.56,0.27,2.3
2016,11,13,20.52,1.34,29.27,13.37,4.27,29.69,0.9,2.37
2016,11,14,19.43,0.44,28.58,14.17,3.97,29.31,0,2.43
2016,11,15,19.05,-0.37,27.58,12.98,3.72,28.44,0,2.27
2016,11,16,18.76,-1.74,27.84,13.5,3.36,26.19,0,2.4
2016,11,17,18.16,-3.4,29.48,10.71,2.99,24.94,0,3.54
2016,11,18,18.51,-4.15,28.86,11.31,2.81,22.56,0,3.16
2016,11,19,21.12,-4.47,30.3,14.65,2.75,18.25,0,1.61
2016,11,20,19.44,-2.21,28.61,12.26,3.3,24.25,0,2.43
2016,11,21,20.69,-0.99,30.06,12.74,3.6,24.75,0,2.38
2016,11,22,21.19,0.24,29.44,16.91,3.97,25.56,0,1.6
2016,11,23,20.12,-1.44,28.08,14.65,3.48,24.38,0,2.54
2016,11,24,19.89,-2.19,28.5,14.01,3.3,23.56,0,2.95
2016,11,25,20.76,-0.44,30.85,13.39,3.72,25.75,0,3.98
2016,11,26,21.29,2.48,31.1,14.64,4.64,31.25,0,3.32
2016,11,27,20.41,-3.07,31.13,12.98,3.11,22.81,0,3.84
2016,11,28,19.33,-8.81,31.25,10.73,1.95,15.88,0,3.73
2016,11,29,22.23,-8.2,30.59,16.32,2.01,12.31,0,0.92
2016,11,30,20.44,-6.35,28.3,12.85,2.38,16.06,0,1.73
2016,12,1,19.3,-2.49,27.58,14.24,3.3,24,0,1.98
2016,12,2,17.83,-2.72,28.32,10.64,3.17,27.44,0,2.91
2016,12,3,19.09,-5.33,28.41,11.26,2.56,19.75,0,1.88
2016,12,4,19.57,-3.51,27.66,13.39,2.93,21.06,0,1.95
2016,12,5,19.19,-3.25,27.69,12.57,2.99,22.69,0,2.18
2016,12,6,19.88,-2.17,28.45,13.8,3.23,23.12,0,1.56
2016,12,7,20.82,-1.19,28.77,15.17,3.54,23.62,0,1.34
2016,12,8,18.87,-0.06,27.05,12.15,3.85,29,0,1.57
2016,12,9,18.51,0.61,27.17,11.55,4.03,31.62,0,1.64
2016,12,10,18.31,0.9,27.95,10.08,4.15,34.38,0,3.4
2016,12,11,18.94,2.47,26.94,13.19,4.64,34.44,0,2.33
2016,12,12,17.69,0.87,24.58,12.01,4.09,33.69,0,1.68
2016,12,13,16.92,0.51,24.67,12.4,3.97,34.31,0,2.24
2016,12,14,16.27,-1.99,25.87,9.35,3.36,31.75,0,2.83
2016,12,15,16.52,-4.48,25.15,8.17,2.75,24.62,0,2.55
2016,12,16,16.5,-3.06,22.61,11.29,3.05,26.31,0,1.08
2016,12,17,15.23,-2.07,23.58,8.38,3.3,31.88,0,2.2
2016,12,18,16.24,-2.97,25.19,9.84,3.05,28.56,0,2.47
2016,12,19,16.33,-2.47,26.06,10.86,3.17,28.88,0,2.73
2016,12,20,16.1,-2.71,27.36,8.66,3.11,29.88,0,3.95
2016,12,21,15.44,-5.69,28.05,7.22,2.5,25.94,0,3.53
2016,12,22,17.15,-8.17,28.68,9.51,2.01,18,0,2.98
2016,12,23,18.69,-6.4,27.15,12.28,2.32,18.12,0,1.2
2016,12,24,17.58,-5.52,25.5,12.37,2.5,20.31,0,1.39
2016,12,25,15.07,-8.81,24.12,9.55,1.89,18.38,0,3
2016,12,26,14.17,-11.85,25.57,6.22,1.46,16.12,0.01,3.62
2016,12,27,16.69,-9.67,24.94,9.44,1.77,15.25,0,1.73
2016,12,28,18.08,-9.2,25.99,11.98,1.83,14.69,0,1.65
2016,12,29,18.11,-6.7,26.12,9.9,2.26,18.12,0,1.79
2016,12,30,14.39,-4.74,23.18,7.79,2.69,27.38,0,2.68
2016,12,31,13.87,-3.37,21.36,7.8,2.99,31,0,2.31
2017,1,1,14.8,1.19,21.73,8.98,4.21,40.38,0,1.48
2017,1,2,15.59,2.78,23.37,10.61,4.7,43.44,0,1.67
2017,1,3,15.58,0.68,22.37,11.43,4.09,37.38,0.01,1.79
2017,1,4,16.3,4.27,23.3,10.99,5.25,46.25,0.04,1.93
2017,1,5,16.87,4.57,24.6,11.59,5.31,46,0.16,1.84
2017,1,6,14.94,4.76,19.84,9.9,5.43,51.44,1.99,1.88
2017,1,7,13.54,4.93,20,8.47,5.55,59.88,1.02,1.76
2017,1,8,11.94,2.69,18.4,7.42,4.76,56.88,0.23,1.67
2017,1,9,9.5,-5.99,18.37,3.19,2.56,38.44,0,3.14
2017,1,10,8.73,-9.38,18.72,1.43,1.83,27.94,0,3.63
2017,1,11,9.43,-9.85,19.91,1.84,1.77,26.44,0,3.2
2017,1,12,10.44,-10.88,19.02,2.23,1.59,21.88,0,2
2017,1,13,10.96,-10.08,18.76,6.01,1.71,21.81,0,1.55
2017,1,14,8.69,-3.79,13.03,6.38,2.99,43.38,0.05,3.38
2017,1,15,10.7,3.45,18.12,6.62,5,63.94,9.15,2.23
2017,1,16,10.55,5.58,17.07,6.36,5.74,74.62,3.37,2.55
2017,1,17,10.63,3.05,17.54,5.47,4.76,62,0.05,2.41
2017,1,18,10.98,1.97,19.1,5.16,4.39,57.5,0.05,2.1
2017,1,19,9.87,2.62,18.15,3.64,4.64,65.81,0,3.34
2017,1,20,10.71,-0.45,22.1,2.31,3.72,52.62,0,2.98
2017,1,21,11.63,-2.1,18.44,6.73,3.3,40.31,0,1.59
2017,1,22,13.64,-1.12,22.62,8.25,3.54,38.19,0.08,2.02
2017,1,23,13.83,-1.13,23.11,7.13,3.54,38,0,2.24
2017,1,24,13.08,6.1,19.88,8.51,6.04,64.94,0.72,3.08
2017,1,25,12.41,11.71,14.67,11.1,8.67,94.88,16.68,2.64
2017,1,26,11.28,10.8,13.37,9.33,8.18,96.75,20.43,2.05
2017,1,27,12.78,8.33,19.98,7.09,6.9,76.88,0.47,1.81
2017,1,28,13.9,5.65,21.37,7.3,5.74,60.5,0,2.27
2017,1,29,15.26,5.41,23.9,10.49,5.68,54.56,0,2.91
2017,1,30,15.76,5.82,23.65,9.52,5.86,55.5,0.29,1.77
2017,1,31,15.57,7.97,22.96,10.81,6.77,64.38,0.55,3.02
2017,2,1,15.12,4.23,23.72,6.86,5.19,52.44,0,2.26
2017,2,2,15.55,3.34,21.52,11.77,4.88,45.19,0,1.27
2017,2,3,14.08,3.62,20.38,9.54,5,51.19,0,1.38
2017,2,4,16.26,5.62,24.72,9.12,5.8,52.19,4.31,5.62
2017,2,5,14.95,8,22.36,8.98,6.96,68.19,3.15,2.73
2017,2,6,12.23,2.45,20.23,5.58,4.7,57.56,0.04,2.24
2017,2,7,13.82,3.48,22.01,7.01,4.94,52.31,0,2.27
2017,2,8,15.87,1.97,23.36,9.36,4.52,43.44,0,1.85
2017,2,9,14.37,1.58,23.05,7.02,4.33,44.5,0,2.94
2017,2,10,14.01,1.83,23.96,5.41,4.39,48.5,0,2.92
2017,2,11,15.58,-0.2,24.79,7.8,3.85,37.44,0,1.86
2017,2,12,16.15,-0.35,24.16,10.01,3.78,34.06,0,1.26
2017,2,13,15.71,1.8,25.4,8.12,4.39,41.81,0,2.69
2017,2,14,15.64,2.95,26.94,6.28,4.76,47.19,0,2.89
2017,2,15,19.47,6.67,28.53,11.08,6.23,45.94,0,1.85
2017,2,16,20.87,8.7,28.64,15.69,7.08,48.56,0,2.22
2017,2,17,20.6,9.85,28.46,14.21,7.69,53.19,0,3.09
2017,2,18,19.73,10.84,27.43,13.95,8.18,59.19,0,2.7
2017,2,19,21.73,10.4,29.54,15.26,8,51.88,0.07,2.88
2017,2,20,20.11,8.86,28.29,14.69,7.26,51.44,0.32,2.27
2017,2,21,18.29,2.36,26.8,12.36,4.64,38.12,0.19,2.14
2017,2,22,16.73,-0.12,25.9,10.32,3.85,35.12,0.02,2.64
2017,2,23,15.89,-1.02,26.53,7.6,3.6,36.19,0,3.65
2017,2,24,16.52,-1.45,27.44,7.14,3.48,33.38,0,3.8
2017,2,25,17.19,1.49,27.39,9.11,4.33,38.81,0,3
2017,2,26,18.5,2.75,29.49,9.47,4.76,39.56,0,3.29
2017,2,27,19.97,0.94,28.94,10.76,4.21,31.81,0,1.77
2017,2,28,19.87,2.33,27.46,14.37,4.64,33.5,0.01,1.71
2017,3,1,18.98,5.69,27.8,11.27,5.8,45.38,0.56,2.76
2017,3,2,18.22,4.31,26.84,11.85,5.31,43.5,0,2.75
2017,3,3,17.38,3.53,26.51,9.98,5,44.25,0,2.88
2017,3,4,17.76,0.94,26.92,10.51,4.21,36.44,0,3.15
2017,3,5,17.82,1.58,27.94,9.4,4.33,37.94,0,3.64
2017,3,6,19.55,2.4,28.24,10.55,4.64,35,0,2.48
2017,3,7,18.45,8.22,23.55,14.58,6.9,52.62,0.46,2.3
2017,3,8,18.23,9,24.37,13.67,7.32,57.88,3,2.01
2017,3,9,16.73,8.23,25.02,11.24,7.02,63,9.82,2.77
2017,3,10,15.54,5.88,23.19,9.38,5.98,58.81,3.15,2.52
2017,3,11,16.26,1.12,23.64,9.65,4.27,41.19,0,1.69
2017,3,12,16.67,-0.47,23.66,10.65,3.72,33.38,0.21,1.4
2017,3,13,16.94,-1.88,25.4,9.16,3.42,31.06,0,2.68
2017,3,14,18.3,-0.68,26.63,9.62,3.66,29.81,0,1.29
2017,3,15,17.73,2.33,26.23,11.65,4.64,38.81,0,2.52
2017,3,16,19.1,6.76,26.65,12.54,6.23,47.38,0.01,3.02
2017,3,17,21.07,6.69,28.3,14.69,6.23,41.19,0,1.92
2017,3,18,22.05,5.08,30.78,14.05,5.62,36.88,0,1.98
2017,3,19,22.69,5.57,30.76,16.22,5.8,35.62,0,2.07
2017,3,20,24.31,5.32,32.81,15.05,5.68,32.19,0,2.87
2017,3,21,25.28,5.77,34.57,16.82,5.92,31.56,0,2.45
2017,3,22,25.03,9.31,32.68,18.91,7.45,39.31,0,2.3
2017,3,23,24.59,10.41,33.83,17.12,8.12,45.88,0,3.31
2017,3,24,24.69,5.55,34.79,15.77,5.8,33.31,0,3.45
2017,3,25,25.9,5.21,35.49,17,5.68,30.19,0,3.52
2017,3,26,27.44,8.89,37.67,18.14,7.2,34.44,0,4.06
2017,3,27,29.49,8.95,39.15,20.63,7.26,30.88,0,2.76
2017,3,28,30.23,8.88,39.15,23.26,7.26,29,0,2.53
2017,3,29,29.88,10.23,38.73,22.92,7.93,32.12,0,3.47
2017,3,30,29.62,8.47,38.92,20.36,7.08,29.5,0,3.46
2017,3,31,30.97,12.07,39.67,22.54,8.97,34.62,0,2.7
2017,4,1,29.92,6.83,39.28,22.25,6.41,26.88,0,3.26
2017,4,2,29.27,4.39,39.35,19.43,5.37,24.12,0,3.51
2017,4,3,30.74,3.34,39.35,20.52,5,19.88,0.08,1.92
2017,4,4,29.23,8,35.8,22.95,6.96,28.94,0.99,3.06
2017,4,5,28.04,12.98,36.12,21.34,9.77,44.25,11.77,4.91
2017,4,6,25.06,13.33,32.21,19.14,10.01,53.19,0.38,4.01
2017,4,7,24.15,6.55,32.56,16.9,6.47,38.75,0,2.55
2017,4,8,22.76,3.37,31.95,15.3,5,33.06,0.03,3.99
2017,4,9,22.55,-0.95,32.72,12.82,3.72,25.75,0,4.62
2017,4,10,24.73,1.34,35.3,15.01,4.33,25.12,0,4.67
2017,4,11,26.71,3.19,38.08,15.98,4.88,25.88,0,4.55
2017,4,12,28.78,2.87,40.38,18.37,4.82,22.81,0,4.55
2017,4,13,30.15,2.49,39.87,19.88,4.76,20.44,0,2.05
2017,4,14,32.23,5.29,41.84,23.94,5.74,20.25,0,1.98
2017,4,15,32.26,4.91,42.54,23.07,5.62,21.19,0,3.66
2017,4,16,33.21,3.65,44.79,22,5.07,18.5,0,2.67
2017,4,17,34.94,2.71,44.07,24.78,4.76,14.88,0,1.77
2017,4,18,35.21,3.01,45.49,24.63,4.82,14.5,0,3.06
2017,4,19,35.38,2.51,45.09,25.9,4.7,13.44,0,3.68
2017,4,20,36.33,4.51,45.8,26.54,5.43,15,0,1.46
2017,4,21,35.84,9.59,44.83,26.69,7.75,23,0.45,3.07
2017,4,22,32.99,13.88,41.44,25.34,10.25,34.75,7.45,2.9
2017,4,23,28.54,14.26,36.71,21.8,10.5,46,7.01,4.58
2017,4,24,27.75,10.58,35.74,20.8,8.36,39.62,0.04,2.72
2017,4,25,28.9,9.19,37.62,20.29,7.45,32.62,0,3.97
2017,4,26,30.3,8,38.19,22.92,6.9,26.94,0,2.02
2017,4,27,31.29,9.07,39.5,22.46,7.39,28.12,0.49,1.82
2017,4,28,32.57,8.73,40.37,24.8,7.2,24.75,0,1.8
2017,4,29,32.27,8.88,39.2,24.29,7.32,25.38,0.16,2.03
2017,4,30,30.87,7.17,38.78,23.38,6.84,27.81,1.17,2.62
2017,5,1,31.71,3.13,39.41,25.25,4.88,18.06,0.02,2
2017,5,2,30.9,3.79,37.85,23.33,5.31,20.12,0,2.75
2017,5,3,28.17,12.13,32.72,25.09,8.97,37.75,0,2.9
2017,5,4,30.47,10.43,39.09,21.65,8.18,32.94,0,3.25
2017,5,5,33.15,5.78,41.87,24.17,5.86,19.75,0,3.52
2017,5,6,34.62,6.49,43.39,25.12,6.16,18.69,0,2.7
2017,5,7,36.01,6.26,44.71,27.1,6.04,17.5,0,3
2017,5,8,36.09,7.15,45.04,27.34,6.47,18.94,0,2.19
2017,5,9,36.88,5.73,45.25,28.55,5.86,16,0,2.19
2017,5,10,36.01,5.97,43.69,27.56,5.92,16.38,0,2.59
2017,5,11,35.63,8.01,42.65,28.1,6.84,19.06,0.01,2.36
2017,5,12,35.44,8.75,42.4,27.7,7.2,20.75,0,2.39
2017,5,13,36.65,9.55,44.32,29.2,7.57,20.19,0.01,3.1
2017,5,14,37.14,8.58,44.09,29.99,7.14,18.44,0,2.3
2017,5,15,37.48,9.14,44.78,29.51,7.39,19.06,0.14,2.35
2017,5,16,35.12,11.44,41.19,29,8.67,24.88,1.69,2.93
2017,5,17,34.35,11.58,40.16,28.37,8.73,26,0.69,3.01
2017,5,18,35.04,11.84,41.73,27.9,8.85,25.88,0,2.38
2017,5,19,36.75,10.96,43.13,30.08,8.36,22,0,1.41
2017,5,20,36.48,10.99,42.55,29.81,8.42,22.62,1.48,1.94
2017,5,21,32.5,16.78,37.44,27.15,12.45,41.12,15.8,2.41
2017,5,22,31.4,17.12,37.44,24.62,12.57,45.69,0.54,1.52
2017,5,23,33.79,15.38,40.45,26.68,11.23,35.5,0,1.46
2017,5,24,36,13.84,41.92,29.77,10.19,28,0,1.38
2017,5,25,36.83,12.79,43.83,29.12,9.52,25.5,0,2.55
2017,5,26,38.16,9.88,46.42,29.55,7.87,20.25,0,2.89
2017,5,27,38.94,6.94,46.27,29.8,6.47,15.62,0.01,1.74
2017,5,28,37.32,8.83,44.73,28.57,7.32,18.94,0,3.08
2017,5,29,36.57,10.22,44.19,27.8,8.06,22.12,0.97,2.96
2017,5,30,36,12.92,42.47,27.87,9.7,27.19,0.04,2.41
2017,5,31,35.76,13.24,40.83,30.65,9.83,27.06,2.49,2.22
2017,6,1,34.4,10.95,41.74,26.6,8.42,26.25,0.05,2.41
2017,6,2,36.02,9.1,43.66,27.68,7.45,20.75,0,2.4
2017,6,3,38.57,9.05,47.01,29.13,7.39,18.44,0,3.4
2017,6,4,40.16,7.12,49.07,30.73,6.47,14.75,0,3.2
2017,6,5,39.91,12.56,47.18,31.76,9.4,20.44,0,4.91
2017,6,6,39.88,15.62,45.99,34.16,11.41,24.81,0,4.45
2017,6,7,36.05,18.46,39.94,31.14,13.67,36.38,8.15,2.73
2017,6,8,34.23,18.03,40.12,28.67,13.31,40.56,3.12,2.45
2017,6,9,31.72,19.98,35.98,26.78,15.01,51,20.93,1.82
2017,6,10,34.31,17.87,40.44,27.7,13.24,40.12,0.01,1.71
2017,6,11,34.06,16.56,39.68,28.38,12.21,37.38,4.04,2.21
2017,6,12,33.55,15.64,40.86,26.34,11.47,36.75,0,2.55
2017,6,13,35.72,15.38,42.96,27.94,11.35,32.44,0,2.25
2017,6,14,37.72,14.52,43.66,31.13,10.68,26.81,0.03,1.77
2017,6,15,36.76,17.33,42.33,30.55,12.82,33.75,1.41,2.16
2017,6,16,36.93,19.17,42.74,30.32,14.47,38.12,2.57,1.92
2017,6,17,36.72,18.72,42.37,30.58,13.98,36.5,0.98,2.48
2017,6,18,34.95,22.06,39.53,31.03,17.21,48.19,16.92,2.07
2017,6,19,36.15,21.23,41.66,29.97,16.42,44.62,2.36,2.39
2017,6,20,33.98,22.07,38.29,29.77,17.21,51.69,12.09,2.53
2017,6,21,30.06,22.56,32.11,27.73,17.64,64.62,19.81,1.68
2017,6,22,31.83,19.39,36.92,26.3,14.59,50.88,0.41,1.62
2017,6,23,33.29,18.44,39.13,27.86,13.67,43.31,0.23,1.55
2017,6,24,34.69,19.04,40.98,27.68,14.22,42.19,0,2.12
2017,6,25,35.73,18.59,41.89,28.76,13.85,38.88,0,2.17
2017,6,26,36.65,19.81,42.8,29.63,14.95,39.5,0.04,2.62
2017,6,27,36.19,21.72,41.33,30.78,16.85,45.06,2.22,2.64
2017,6,28,32.88,23.42,35.69,28.55,18.62,58.38,18.94,2.33
2017,6,29,29.18,23.89,32.82,26.99,19.1,73.69,27.5,2.53
2017,6,30,30.93,23.75,36.23,25.81,19.04,67.88,3.31,2.09
2017,7,1,33.14,23.43,38.03,27.9,18.68,59,0.19,1.17
2017,7,2,35.03,22.3,40.44,28.93,17.46,50.06,1.46,1.73
2017,7,3,34.51,21.87,39.33,28.81,17.03,49.94,6.13,1.88
2017,7,4,36.27,21.21,41.85,29.37,16.36,43.88,1.55,1.66
2017,7,5,36.03,22.15,41.46,30.01,17.33,46.69,2.77,2.1
2017,7,6,36.15,20.68,42.01,30.81,15.93,43.31,0.18,1.51
2017,7,7,32.98,21.68,37.81,26.98,16.72,53.44,5,2.18
2017,7,8,34.9,20.58,40.67,29.11,15.69,45.44,0,1.85
2017,7,9,36.09,20.38,41.47,30.32,15.5,41.81,0.57,2.19
2017,7,10,36.61,19.7,42.44,30.6,14.83,39.06,0.15,3.27
2017,7,11,34.43,22.06,38.73,30.4,17.33,50.5,14.65,2.3
2017,7,12,30.83,24.26,34.58,27.94,19.53,68.81,29.04,3.4
2017,7,13,31.91,23.51,36,27.4,18.68,62.88,2.89,1.69
2017,7,14,33.62,22.53,38.42,28.58,17.64,54.06,0.27,1.09
2017,7,15,34.59,22.08,39.76,29.1,17.15,50.38,0.23,1.64
2017,7,16,34.12,23.6,38.55,29.16,18.86,55.75,2.66,2.35
2017,7,17,34.51,23.36,39.29,29.44,18.55,54.19,1.66,2.09
2017,7,18,32.33,24.71,35.04,29.64,20.08,64.81,12.04,2.45
2017,7,19,33.48,23.86,38.58,28.69,19.17,59.38,0.16,1.01
2017,7,20,34.19,23.15,39.21,29.08,18.37,54.62,0.02,1.8
2017,7,21,33.81,22.35,38.65,28.69,17.46,53,3.13,1.71
2017,7,22,33.2,22.27,37.93,28.48,17.4,54,3.06,2.47
